field sample ID,sample type,sample type code,year,river code,floodplain code/State RW,site code,trap #/HJ rep #,sample count,sample collection date,weeknum,dayofyear,person Iding,ID date,completed verification by,vial count,genus,species,male/female/nymph,total count
PT17/MF/ESPB-3/002,PITFALL,PT,2017,MF,ES,PB,3,2,21-Jun-17,25,172,MR,16-Aug-17,,9 OF 9,SWELTSA,SPP,NYMPH,25
PT17/MF/ESDT-9/002,PITFALL,PT,2017,MF,ES,DT,9,2,21-Jun-17,25,172,GF,17-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,2
PT17/MF/ESDT-3/003,PITFALL,PT,2017,MF,ES,DT,3,3,21-Jun-17,25,172,GF,17-Aug-17,,1 OF 1,SWELTSA,COLORADENSIS,NYMPH,1
PT17/MF/ESDT-1/002,PITFALL,PT,2017,MF,ES,DT,1,2,21-Jun-17,25,172,GF,17-Aug-17,,1 OF 1,SWELTSA,COLORADENSIS,NYMPH,1
PT17/MF/ESDT-6/003,PITFALL,PT,2017,MF,ES,DT,6,3,21-Jun-17,25,172,GF,17-Aug-17,,1 OF 1,SWELTSA,COLORADENSIS,ADULT,1
PT17/MF/ESPB-5/002,PITFALL,PT,2017,MF,ES,PB,5,2,21-Jun-17,25,172,GF,17-Aug-17,,1 OF 1,SWELTSA,COLORADENSIS,NYMPH,1
PT17/MF/ESPB-5/002,PITFALL,PT,2017,MF,ES,PB,5,2,21-Jun-17,25,172,GF,17-Aug-17,,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,1
SW17/MF/ESPB/003,SWEEP,SW,2017,MF,ES,PB,-,3,21-Jun-17,25,172,GF,17-Aug-17,JG,1 OF 1,ISOPERLA,FULVA,MALE,1
SW17/MF/ESPB/003,SWEEP,SW,2017,MF,ES,PB,-,3,21-Jun-17,25,172,GF,17-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,3
SW17/MF/ESPB/003,SWEEP,SW,2017,MF,ES,PB,-,3,21-Jun-17,25,172,GF,17-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,MALE,1
PT17/MF/ESBC-9/002,PITFALL,PT,2017,MF,ES,BC,9,2,21-Jun-17,25,172,WS,23-Aug-17,,1 OF 1,HESPEROPERLA,PACIFICA,NYMPH,1
PT17/MF/ESBC-9/002,PITFALL,PT,2017,MF,ES,BC,9,2,21-Jun-17,25,172,WS,23-Aug-17,,1 OF 1,PARAPERLA,FRONTALIS,FEMALE,1
PT17/MF/ESBC-9/002,PITFALL,PT,2017,MF,ES,BC,9,2,21-Jun-17,25,172,WS,23-Aug-17,,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,2
PT17/MF/ESBC-5/004,PITFALL,PT,2017,MF,ES,BC,5,4,21-Jun-17,25,172,GF,23-Aug-17,,1 OF 1,SWELTSA,COLORADENSIS,NYMPH,1
PT17/MF/ESBC-5/004,PITFALL,PT,2017,MF,ES,BC,5,4,21-Jun-17,25,172,GF,23-Aug-17,,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,1
PT17/MF/ESDT-10/002,PITFALL,PT,2017,MF,ES,DT,10,2,21-Jun-17,25,172,WS,23-Aug-17,,1 OF 1,HESPEROPERLA,PACIFICA,NYMPH,1
PT17/MF/ESPB-4/002,PITFALL,PT,2017,MF,ES,PB,4,2,21-Jun-17,25,172,MR,24-Aug-17,,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,7
PT17/MF/ESPB-4/002,PITFALL,PT,2017,MF,ES,PB,4,2,21-Jun-17,25,172,MR,24-Aug-17,,1 OF 1,SWELTSA,COLORADENSIS,MALE,4
PT17/MF/ESPB-1/002,PITFALL,PT,2017,MF,ES,PB,1,2,21-Jun-17,25,172,MR,24-Aug-17,,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,10
PT17/MF/ESPB-4/002,PITFALL,PT,2017,MF,ES,PB,4,2,21-Jun-17,25,172,MR,24-Aug-17,,1 OF 1,SWELTSA,SPP,UNKNOWN,1
PT17/MF/ESPB-4/002,PITFALL,PT,2017,MF,ES,PB,4,2,21-Jun-17,25,172,MR,24-Aug-17,,1 OF 2,SWELTSA,SPP,NYMPH,20
PT17/MF/ESPB-4/002,PITFALL,PT,2017,MF,ES,PB,4,2,21-Jun-17,25,172,MR,24-Aug-17,,2 OF 2,SWELTSA,SPP,NYMPH,11
PT17/MF/ESPB-1/002,PITFALL,PT,2017,MF,ES,PB,1,2,21-Jun-17,25,172,MR,24-Aug-17,,1 OF 2,SWELTSA,SPP,NYMPH,20
PT17/MF/ESPB-1/002,PITFALL,PT,2017,MF,ES,PB,1,2,21-Jun-17,25,172,MR,24-Aug-17,,2 OF 2,SWELTSA,SPP,NYMPH,17
PT17/MF/ESPB-2/002,PITFALL,PT,2017,MF,ES,PB,2,2,21-Jun-17,25,172,MR,28-Aug-17,JG,1 OF 1,PLUMIPERLA,DIVERSA,MALE,1
PT17/MF/ESPB-2/002,PITFALL,PT,2017,MF,ES,PB,2,2,21-Jun-17,25,172,MR,28-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,MALE,11
PT17/MF/ESPB-2/002,PITFALL,PT,2017,MF,ES,PB,2,2,21-Jun-17,25,172,MR,28-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,12
PT17/MF/ESPB-2/002,PITFALL,PT,2017,MF,ES,PB,2,2,21-Jun-17,25,172,MR,28-Aug-17,JG,1 OF 2,SWELTSA,SPP,NYMPH,20
PT17/MF/ESPB-2/002,PITFALL,PT,2017,MF,ES,PB,2,2,21-Jun-17,25,172,MR,28-Aug-17,JG,2 OF 2,SWELTSA,SPP,NYMPH,15
SW17/MF/ESRZ/003,SWEEP,SW,2017,MF,ES,RZ,-,3,21-Jun-17,25,172,MR,12-Sep-17,,1 OF 1,ISOPERLA,FUSCA,MALE,1
SW17/MF/ESRZ/003,SWEEP,SW,2017,MF,ES,RZ,-,3,21-Jun-17,25,172,MR,12-Sep-17,JG,1 OF 1,PERLOMYIA,UTAHENSIS,MALE,1
SW17/MF/ESRZ/003,SWEEP,SW,2017,MF,ES,RZ,-,3,21-Jun-17,25,172,MR,12-Sep-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,1
PT17/MF/ESBC-5/004,PITFALL,PT,2017,MF,ES,BC,5,1,21-Jun-17,25,172,GF,1-Oct-17,,1 OF 1 ,SWELTSA,COLORADENSIS,Nymph,1
PT17/MF/ESBC-5/004,PITFALL,PT,2017,MF,ES,BC,5,4,21-Jun-17,25,172,GF,1-Oct-17,,1 OF 1 ,SWELTSA,COLORADENSIS,FEMALE ,1
PT17/MF/ESDT-3/003,PITFALL,PT,2017,MF,ES,DT,3,1,21-Jun-17,25,172,GF,1-Oct-17,,1 OF 1,SWELTSA,COLORADENSIS,NYMPH,2
PT17/MF/ESPB-3/002,PITFALL,PT,2017,MF,ES,PB,3,2,21-Jun-17,25,172,KW,17-Apr-18,,1 OF 1,PARAPERLA,FRONTALIS,NYMPH,1
PT17/NF/GRSM-4/003,PITFALL,PT,2017,NF,GR,SM,4,3,22-Jun-17,25,173,WS,23-Aug-17,,1 OF 1,ISOCAPNIA,SPP,NYMPH,1
PT17/NF/GRSM-4/003,PITFALL,PT,2017,NF,GR,SM,4,3,22-Jun-17,25,173,WS,23-Aug-17,JG,1 OF 1,PTERONARCELLA,BADIA ,FEMALE,1
PT17/MF/NYOU-8/001,PITFALL,PT,2017,MF,NY,OU,8,1,22-Jun-17,25,173,MR,25-Aug-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,1
PT17/MF/WGDN-3/001,PITFALL,PT,2017,MF,WG,DN,3,1,22-Jun-17,25,173,MR,28-Aug-17,JG,1 OF 1 ,ISOPERLA,FULVA,MALE,1
PT17/MF/WGDN-5/002,PITFALL,PT,2017,MF,WG,DN,5,2,22-Jun-17,25,173,MR,28-Aug-17,JG,1 OF 1,PTERONARCELLA ,BADIA ,FEMALE,2
PT17/MF/WGDN-5/002,PITFALL,PT,2017,MF,WG,DN,5,2,22-Jun-17,25,173,MR,28-Aug-17,JG,1 OF 1,PTERONARCELLA ,BADIA ,MALE,2
PT17/MF/WGDN-3/001,PITFALL,PT,2017,MF,WG,DN,3,1,22-Jun-17,25,173,MR,28-Aug-17,JG,1 OF 1,PTERONARCELLA ,BADIA ,FEMALE,1
SW17/MF/WGDN/002,SWEEP,SW,2017,MF,WG,DN,-,2,22-Jun-17,25,173,MR,28-Aug-17,,1 OF 1,ALLOPERLA,SEVERA,MALE,1
SW17/MF/WGDN/002,SWEEP,SW,2017,MF,WG,DN,-,2,22-Jun-17,25,173,MR,28-Aug-17,JG,1 OF 1,ISOPERLA,FULVA,MALE,1
SW17/MF/WGDN/002,SWEEP,SW,2017,MF,WG,DN,-,2,22-Jun-17,25,173,MR,28-Aug-17,JG,1 OF 1,ISOPERLA,FULVA,FEMALE,3
SW17/MF/WGDN/002,SWEEP,SW,2017,MF,WG,DN,-,2,22-Jun-17,25,173,MR,28-Aug-17,JG,1 OF 1,PTERONARCELLA ,BADIA ,FEMALE,1
SW17/MF/WGDN/002,SWEEP,SW,2017,MF,WG,DN,-,2,22-Jun-17,25,173,MR,28-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,MALE,1
PT17/MF/NYOU-6/004,PITFALL,PT,2017,MF,NY,OU,6,4,22-Jun-17,25,173,MR,28-Aug-17,JG,1 of 1,ISOGENOIDES,COLUBRINUS,NYMPH,1
PT17/NY/OU-7/002,PITFALL,PT,2017,MF,NY,OU,7,2,22-Jun-17,25,173,MR,28-Aug-17,JG,1 OF 1 ,ISOPERLA,FULVA,MALE,1
PT17/MF/NYOU-6/004,PITFALL,PT,2017,MF,NY,OU,6,4,22-Jun-17,25,173,MR,28-Aug-17,,1 OF 1,ISOPERLA,FUSCA,NYMPH,1
PT17/MF/NYOU-6/004,PITFALL,PT,2017,MF,NY,OU,6,4,22-Jun-17,25,173,MR,28-Aug-17,JG,1 OF 1,PTERONARCELLA ,BADIA ,FEMALE,1
PT17/MF/NYOU-6/004,PITFALL,PT,2017,MF,NY,OU,6,4,22-Jun-17,25,173,MR,28-Aug-17,JG,1 OF 1,SKWALA,AMERICANA,MALE,1
PT17/NF/GRSM-2/005,PITFALL,PT,2017,NF,GR,SM,2,5,22-Jun-17,25,173,MR,28-Aug-17,,1 OF 1,ISOPERLA,FUSCA,MALE,2
PT17/NF/GRSM-2/005,PITFALL,PT,2017,NF,GR,SM,2,5,22-Jun-17,25,173,MR,28-Aug-17,JG,1 OF 1,PTERONARCELLA ,BADIA ,FEMALE,1
PT17/NF/GRUT-5/004,PITFALL,PT,2017,NF,GR,UT,5,4,22-Jun-17,25,173,MR,28-Aug-17,,1 OF 1,ISOPERLA,FUSCA,MALE,2
PT17/MF/WGDN-2/002,PITFALL,PT,2017,MF,WG,DN,2,2,22-Jun-17,25,173,MR,29-Aug-17,,1 OF 1,PTERONARCELLA ,BADIA ,FEMALE,5
PT17/MF/WGDN-2/002,PITFALL,PT,2017,MF,WG,DN,2,2,22-Jun-17,25,173,MR,29-Aug-17,,1 OF 1 ,PTERONARCELLA ,BADIA ,MALE,3
RK17/MF/NYOU/002,ROCKPICK,RK,2017,MF,NY,OU,-,2,22-Jun-17,25,173,MR,29-Aug-17,,1 OF 1,PERLESTA,PLACIDA,FEMALE,1
RK17/MF/NYOU/002,ROCKPICK,RK,2017,MF,NY,OU,-,2,22-Jun-17,25,173,MR,29-Aug-17,,1 OF 1,PTERONARCELLA ,BADIA ,FEMALE,1
RK17/MF/NYOU/002,ROCKPICK,RK,2017,MF,NY,OU,-,2,22-Jun-17,25,173,MR,29-Aug-17,,1 OF 1,SUWALLIA ,PALLIDULA,FEMALE,1
SW17/MF/NYOU/004,SWEEP,SW,2017,MF,NY,OU,-,4,22-Jun-17,25,173,MR,29-Aug-17,,1 OF 1,ALLOPERLA,SEVERA,MALE,2
SW17/MF/NYOU/004,SWEEP,SW,2017,MF,NY,OU,-,4,22-Jun-17,25,173,MR,29-Aug-17,,1 OF 1,ISOPERLA,BILINEATA,MALE,4
SW17/MF/NYOU/004,SWEEP,SW,2017,MF,NY,OU,-,4,22-Jun-17,25,173,MR,29-Aug-17,,1 OF 1,ISOPERLA,BILINEATA,FEMALE,2
PT17/MF/WGDN-4/004,PITFALL,PT,2017,MF,WG,DN,4,4,22-Jun-17,25,173,MR,12-Sep-17,,1 OF 2,PTERONARCELLA ,BADIA ,FEMALE,5
PT17/MF/WGDN-4/004,PITFALL,PT,2017,MF,WG,DN,4,4,22-Jun-17,25,173,MR,12-Sep-17,,2 OF 2 ,PTERONARCELLA ,BADIA ,FEMALE,3
PT17/MF/WGDN-4/004,PITFALL,PT,2017,MF,WG,DN,4,4,22-Jun-17,25,173,MR,12-Sep-17,,1 OF 2,PTERONARCELLA ,BADIA ,MALE,6
PT17/MF/WGDN-4/004,PITFALL,PT,2017,MF,WG,DN,4,4,22-Jun-17,25,173,MR,12-Sep-17,,2 OF 2,PTERONARCELLA ,BADIA ,MALE,5
PT17/NF/GRSM-1/005,PITFALL,PT,2017,NF,GR,SM,1,5,22-Jun-17,25,173,MR,12-Sep-17,,1 OF 1,HESPEROPERLA,PACIFICA,MALE,1
PT17/NF/GRSM-1/005,PITFALL,PT,2017,NF,GR,SM,1,5,22-Jun-17,25,173,MR,12-Sep-17,,1 OF 1,ISOPERLA,SORDIDA,FEMALE,1
PT17/NF/GRSM-1/005,PITFALL,PT,2017,NF,GR,SM,1,5,22-Jun-17,25,173,MR,12-Sep-17,,1 OF 1,ISOPERLA,SPP,NYMPH,1
PT17/NF/GRSM-1/005,PITFALL,PT,2017,NF,GR,SM,1,5,22-Jun-17,25,173,MR,12-Sep-17,,1 OF 1,PTERONARCELLA ,BADIA ,NYMPH,1
PT17/MF/WGDN-1/003,PITFALL,PT,2017,MF,WG,DN,1,3,22-Jun-17,25,173,MR,14-Sep-17,,1 OF 1,PTERONARCELLA ,BADIA ,FEMALE,1
PT17/MF/WGDN-1/003,PITFALL,PT,2017,MF,WG,DN,1,3,22-Jun-17,25,173,MR,14-Sep-17,,1 OF 1,PTERONARCELLA ,BADIA ,MALE,2
PT17/NF/GRUT-4/005,PITFALL,PT,2017,NF,GR,UT,4,5,22-Jun-17,25,173,MR,14-Sep-17,JG,1 OF 1,ISOPERLA,FULVA,MALE,4
PT17/NF/GRUT-4/005,PITFALL,PT,2017,NF,GR,UT,4,5,22-Jun-17,25,173,MR,14-Sep-17,,1 OF 1,ISOPERLA,MORMONA,FEMALE,7
PT17/NF/GRUT-4/005,PITFALL,PT,2017,NF,GR,UT,4,5,22-Jun-17,25,173,MR,14-Sep-17,,1 OF 1,PTERONARCELLA ,BADIA ,FEMALE,1
PT17/NF/GRUT-4/005,PITFALL,PT,2017,NF,GR,UT,4,5,22-Jun-17,25,173,MR,14-Sep-17,,1 OF 1,PTERONARCELLA ,REGULARIS,FEMALE,1
PT17/NF/GRUT-4/005,PITFALL,PT,2017,NF,GR,UT,4,5,22-Jun-17,25,173,MR,14-Sep-17,JG,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,1
SW17/NF/GRSM/003,SWEEP,SW,2017,NF,GR,SM,-,3,22-Jun-17,25,173,MR,,,1 OF 1,ALLOPERLA,SEVERA,MALE,1
SW17/NF/GRSM/003,SWEEP,SW,2017,NF,GR,SM,-,3,22-Jun-17,25,173,MR,,,1 OF 1,CULTUS,TOSTONUS,FEMALE,1
SW17/NF/GRSM/003,SWEEP,SW,2017,NF,GR,SM,-,3,22-Jun-17,25,173,MR,,,1 OF 1,ISOPERLA,FUSCA,FEMALE,2
SW17/NF/GRSM/003,SWEEP,SW,2017,NF,GR,SM,-,3,22-Jun-17,25,173,MR,,,1 OF 1,SUWALLIA ,LINEOSA,FEMALE,3
PT17/NF/CBCC-4/001,PITFALL,PT,2017,NF,CB,CC,4,1,23-Jun-17,25,174,MR,23-Aug-17,,1 OF 1,ISOPERLA,FULVA,NYMPH,1
PT17/NF/CBGF-1/006,PITFALL,PT,2017,NF,CB,GF,1,6,23-Jun-17,25,174,MR,23-Aug-17,JG,1 OF 1,PTERONARCELLA ,BADIA ,FEMALE,1
PT17/NF/WULW-3/006,PITFALL,PT,2017,NF,WU,LW,3,6,23-Jun-17,25,174,MR,24-Aug-17,JG,1 OF 1,HESPEROPERLA,PACIFICA,MALE,1
PT17/NF/WULW-3/006,PITFALL,PT,2017,NF,WU,LW,3,6,23-Jun-17,25,174,MR,24-Aug-17,JG,1 OF 1,HESPEROPERLA,PACIFICA,FEMALE,1
PT17/NF/WULW-5/006,PITFALL,PT,2017,NF,WU,LW,5,6,23-Jun-17,25,174,MR,24-Aug-17,,1 OF 1 ,PARAPERLA,FRONTALIS,NYMPH,1
PT17/NF/WULW-5/006,PITFALL,PT,2017,NF,WU,LW,5,6,23-Jun-17,25,174,MR,24-Aug-17,,1 OF 1,PERLIDAE,,FEMALE,1
PT17/NF/WULW-5/006,PITFALL,PT,2017,NF,WU,LW,5,6,23-Jun-17,25,174,MR,24-Aug-17,,1 OF 1,PTERONARCELLA ,BADIA ,FEMALE,1
PT17/NF/WULW-5/006,PITFALL,PT,2017,NF,WU,LW,5,6,23-Jun-17,25,174,MR,24-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,1
PT17/NF/WULW-5/006,PITFALL,PT,2017,NF,WU,LW,5,6,23-Jun-17,25,174,MR,24-Aug-17,JG,1 OF 1 ,SWELTSA,COLORADENSIS,MALE,1
PT17/NF/WULW-3/006,PITFALL,PT,2017,NF,WU,LW,3,6,23-Jun-17,25,174,MR,24-Aug-17,JG,1 OF 1 ,SWELTSA,COLORADENSIS,FEMALE,1
PT17/NF/WULW-3/006,PITFALL,PT,2017,NF,WU,LW,3,6,23-Jun-17,25,174,MR,24-Aug-17,JG,1 OF 1,SWELTSA,SPP,NYMPH,1
RK17/NF/WULW/006,ROCKPICK,RK,2017,NF,WU,LW,-,6,23-Jun-17,25,174,MR,24-Aug-17,,1 OF 1,HESPEROPERLA,PACIFICA,NYMPH,2
RK17/NF/WULW/006,ROCKPICK,RK,2017,NF,WU,LW,-,6,23-Jun-17,25,174,MR,24-Aug-17,,1 OF 1,ISOPERLA,FULVA,NYMPH,7
RK17/NF/WULW/006,ROCKPICK,RK,2017,NF,WU,LW,-,6,23-Jun-17,25,174,MR,24-Aug-17,,1 OF 1 ,ISOPERLA,FULVA,MALE,1
RK17/NF/WULW/006,ROCKPICK,RK,2017,NF,WU,LW,-,6,23-Jun-17,25,174,MR,24-Aug-17,,1 OF 1,SUWALLIA ,SPP,NYMPH,1
RK17/NF/WULW/006,ROCKPICK,RK,2017,NF,WU,LW,-,6,23-Jun-17,25,174,MR,24-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,MALE,1
RK17/NF/WULW/006,ROCKPICK,RK,2017,NF,WU,LW,-,6,23-Jun-17,25,174,MR,24-Aug-17,JG,1 OF 1,SWELTSA,SPP,NYMPH,3
PT17/NF/WUMD-2/004,PITFALL,PT,2017,NF,WU,MD,2,4,23-Jun-17,25,174,MR,24-Aug-17,,1 OF 1,PARAPERLA ,FRONTALIS,NYMPH,3
PT17/NF/WUMD-2/004,PITFALL,PT,2017,NF,WU,MD,2,4,23-Jun-17,25,174,MR,24-Aug-17,JG,1 OF 1,PTERONARCYS,CALIFORNICA,MALE,1
PT17/NF/WUMD-2/004,PITFALL,PT,2017,NF,WU,MD,2,4,23-Jun-17,25,174,MR,24-Aug-17,JG,1 OF 1 ,SWELTSA,COLORADENSIS,FEMALE,1
PT17/NF/WUMD-2/004,PITFALL,PT,2017,NF,WU,MD,2,4,23-Jun-17,25,174,MR,24-Aug-17,JG,1 OF 1,SWELTSA,SPP,NYMPH,1
PT17/NF/CBCC-1/002,PITFALL,PT,2017,NF,CB,CC,1,2,23-Jun-17,25,174,MR,25-Aug-17,,1 OF 1,PARAPERLA,FRONTALIS,NYMPH,1
PT17/NF/CBCC-1/002,PITFALL,PT,2017,NF,CB,CC,1,2,23-Jun-17,25,174,MR,25-Aug-17,,1 OF 1,PTERONARCELLA ,BADIA ,MALE,1
SW17/NF/CBGF/006,SWEEP,SW,2017,NF,CB,GF,-,6,23-Jun-17,25,174,MR,25-Aug-17,,1 OF 1,ISOPERLA,BILINEATA,MALE,2
SW17/NF/CBGF/006,SWEEP,SW,2017,NF,CB,GF,-,6,23-Jun-17,25,174,MR,25-Aug-17,,1 OF 1,ISOPERLA,SORDIDA,FEMALE,1
SW17/NF/CBGF/006,SWEEP,SW,2017,NF,CB,GF,-,6,23-Jun-17,25,174,MR,25-Aug-17,,1 OF 1,PERLOMYIA,SPP,MALE,1
SW17/NF/CBGF/006,SWEEP,SW,2017,NF,CB,GF,-,6,23-Jun-17,25,174,MR,25-Aug-17,,1 OF 1,PTERONARCELLA ,BADIA ,FEMALE,1
SW17/NF/CBGF/006,SWEEP,SW,2017,NF,CB,GF,-,6,23-Jun-17,25,174,MR,25-Aug-17,,1 OF 1,TAENIONEMA,SPP,FEMALE,1
PT17/NF/WUMD-3/004,PITFALL,PT,2017,NF,WU,MD,3,4,23-Jun-17,25,174,MR,25-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,2
SW17/NF/WUMD/004,SWEEP,SW,2017,NF,WU,MD,-,4,23-Jun-17,25,174,MR,25-Aug-17,,1 OF 1,ALLOPERLA,SEVERA,FEMALE,1
SW17/NF/WUMD/004,SWEEP,SW,2017,NF,WU,MD,-,4,23-Jun-17,25,174,MR,25-Aug-17,,1 OF 1,EUCAPNOPSIS,BREVICAUDA,MALE,1
PT17/NF/CBGF-3/005,PITFALL,PT,2017,NF,CB,GF,3,5,23-Jun-17,25,174,MR,28-Aug-17,JG,1 OF 1,PTERONARCELLA ,BADIA ,FEMALE,1
PT17/NF/CBGF-3/005,PITFALL,PT,2017,NF,CB,GF,3,5,23-Jun-17,25,174,MR,28-Aug-17,JG,1 OF 1,SWELTSA,SPP,NYMPH,1
PT17/NF/WUMD-5/006,PITFALL,PT,2017,NF,WU,MD,5,6,23-Jun-17,25,174,MR,28-Aug-17,JG,1 OF 1,PTERONARCYS,CALIFORNICA,MALE,1
PT17/NF/WUMD-5/006,PITFALL,PT,2017,NF,WU,MD,5,6,23-Jun-17,25,174,MR,28-Aug-17,JG,1 OF 1,PTERONARCYS,CALIFORNICA,FEMALE,1
PT17/NF/WUMD-1/007,PITFALL,PT,2017,NF,WU,MD,1,7,23-Jun-17,25,174,MR,28-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,MALE,1
PT17/NF/WUMD-1/007,PITFALL,PT,2017,NF,WU,MD,1,7,23-Jun-17,25,174,MR,28-Aug-17,JG,1 OF 1,SWELTSA,SPP,NYMPH,1
RK17/NF/CBCC/002,ROCKPICK,RK,2017,NF,CB,CC,-,2,23-Jun-17,25,174,MR,29-Aug-17,,1 OF 1,ALLOPERLA,SEVERA,FEMALE,1
RK17/NF/CBCC/002,ROCKPICK,RK,2017,NF,CB,CC,-,2,23-Jun-17,25,174,MR,29-Aug-17,,1 OF 1,ALLOPERLA,SEVERA,MALE,1
RK17/NF/CBCC/002,ROCKPICK,RK,2017,NF,CB,CC,-,2,23-Jun-17,25,174,MR,29-Aug-17,,1 OF 1,ISOPERLA,SPP,FEMALE,1
RK17/NF/CBCC/002,ROCKPICK,RK,2017,NF,CB,CC,-,2,23-Jun-17,25,174,MR,29-Aug-17,,1 OF 1,PARAPERLA,FRONTALIS,FEMALE,1
RK17/NF/CBCC/002,ROCKPICK,RK,2017,NF,CB,CC,-,2,23-Jun-17,25,174,MR,29-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,1
PT17/NF/WULW-2/006,PITFALL,PT,2017,NF,WU,LW,2,6,23-Jun-17,25,174,MR,29-Aug-17,,1 OF 1,ISOPERLA,FUSCA,MALE,1
PT17/NF/WULW-2/006,PITFALL,PT,2017,NF,WU,LW,2,6,23-Jun-17,25,174,MR,29-Aug-17,,1 OF 1,PLUMIPERLA,SPP,NYMPH,1
PT17/NF/WULW-2/006,PITFALL,PT,2017,NF,WU,LW,2,6,23-Jun-17,25,174,MR,29-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,NYMPH,1
PT17/NF/WULW-2/006,PITFALL,PT,2017,NF,WU,LW,2,6,23-Jun-17,25,174,MR,29-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,3
PT17/NF/WULW-2/006,PITFALL,PT,2017,NF,WU,LW,2,6,23-Jun-17,25,174,MR,29-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,MALE,1
PT17/NF/WULW-1/007,PITFALL,PT,2017,NF,WU,LW,1,7,23-Jun-17,25,174,MR,29-Aug-17,JG,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,5
SW17/NF/CBCC/003,SWEEP,SW,2017,NF,CB,CC,-,3,23-Jun-17,25,174,MR,22-Sep-17,,1 OF 1,ALLOPERLA,SEVERA,FEMALE,3
SW17/NF/CBCC/003,SWEEP,SW,2017,NF,CB,CC,-,3,23-Jun-17,25,174,MR,22-Sep-17,,1 OF 1,ALLOPERLA,SEVERA,MALE,6
SW17/NF/CBCC/003,SWEEP,SW,2017,NF,CB,CC,-,3,23-Jun-17,25,174,MR,22-Sep-17,,1 OF 1,ALLOPERLA,SEVERA,UNKNOWN,1
SW17/NF/CBCC/003,SWEEP,SW,2017,NF,CB,CC,-,3,23-Jun-17,25,174,MR,22-Sep-17,,1 OF 1,ISOPERLA,FUSCA,MALE,4
SW17/NF/CBCC/003,SWEEP,SW,2017,NF,CB,CC,-,3,23-Jun-17,25,174,MR,22-Sep-17,,1 OF 1,ISOPERLA,FUSCA,FEMALE,1
SW17/NF/CBCC/003,SWEEP,SW,2017,NF,CB,CC,-,3,23-Jun-17,25,174,MR,22-Sep-17,,1 OF 1,PARAPERLA,SPP,FEMALE,1
SW17/NF/CBCC/003,SWEEP,SW,2017,NF,CB,CC,-,3,23-Jun-17,25,174,MR,22-Sep-17,JG,1 OF 1,SWELTSA,COLORADENSIS,FEMALE,2
SW17/NF/CBCC/003,SWEEP,SW,2017,NF,CB,CC,-,3,23-Jun-17,25,174,MR,22-Sep-17,JG,1 OF 1,SWELTSA,COLORADENSIS,MALE,1
SW17/NF/CBCC/003,SWEEP,SW,2017,NF,CB,CC,-,3,23-Jun-17,25,174,MR,,,1 OF 1,PARALEUCTRA,SPP,FEMALE,1
PT17/KA/KB-4/001,PITFALL,PT,2017,KA,KA,KB,4,1,26-Jun-17,26,177,MR,23-Aug-17,,1 OF 1,SKWALA,CURVATA,MALE,1
PT17/KA/KB-3/002,PITFALL,PT,2017,KA,KA,KB,3,2,26-Jun-17,26,177,MR,25-Aug-17,,1 OF 1,SKWALA,CURVATA,MALE,1
SW17/KA/GRB/002,SWEEP,SW,2017,KA,KA,GRB,-,2,26-Jun-17,26,177,MR,28-Aug-17,JG,1 OF 1,CULTUS,TOSTONUS,FEMALE,2
SW17/KA/GRB/002,SWEEP,SW,2017,KA,KA,GRB,-,2,26-Jun-17,26,177,MR,28-Aug-17,JG,1 OF 1,CULTUS,TOSTONUS,MALE,2
PT17/KA/KB-1/002,PITFALL,PT,2017,KA,KA,KB,1,2,26-Jun-17,26,177,MR,28-Aug-17,JG,1 OF 1,ISOGENOIDES,COLUBRINUS,MALE,1
PT17/KA/PR-1/005,PITFALL,PT,2017,KA,KA,PR,1,5,26-Jun-17,26,177,MR,28-Aug-17,,1 OF 1 ,ISOPERLA,FUSCA,MALE,1
PT17/KA/PR-1/005,PITFALL,PT,2017,KA,KA,PR,1,5,26-Jun-17,26,177,MR,28-Aug-17,JG,1 OF 1,PTERONARCELLA ,BADIA ,MALE,1
